Date,Track,RaceNumber,HorseNumber,HorseName,Weight,RSRLastRun,Barrier,Jockey,Odds,Trainer,RunsFromSpell,DaysSinceLastRun,LastStartFinishPosition,Distance,Age,Starts,FinishPosition,RSR,IsFirstTimeRacer
7/11/2023,Canberra,2,6,The Big Biig,58.5,68.4,2,M A Cahill,8.5,Lauri Wray,1,18.999999999999996,1.0,2000,5,10.0,6,59.44999971,0
7/11/2023,Canberra,2,8,Australian Harbour,56.5,64.81666671,6,D R Beasley,6.0,T P Donnelly,2,10.0,4.0,2000,5,11.0,2,73.0,0
7/11/2023,Canberra,2,9,Red Hot Sass,55.0,53.43437467,3,Ms K Nisbet,81.0,J M Cleary,3,9.0,9.0,2000,5,13.0,7,38.94999943,0
7/11/2023,Canberra,3,2,Force Awakens,59.0,50.870444156000005,1,P Zerafa,31.0,K C Byrne,0,192.0,8.0,1000,11,59.0,8,33.54999948,0
7/11/2023,Canberra,3,3,Love Of Air,59.0,62.31249989,8,Ms C Keatings,3.799999952,R Cole,9,18.0,6.0,1000,5,20.0,3,55.27499974,0
7/11/2023,Canberra,3,4,Inland Retreat,61.5,50.85714248,4,Nick Heywood,6.5,Blake Fitzpatrick,0,91.0,6.0,1000,8,11.0,4,57.27499974,0
7/11/2023,Canberra,3,5,Otto From Hamburg,58.0,48.825,5,Emma Ly,9.5,Scott Collings,6,29.0,9.0,1000,11,77.0,2,55.30000026,0
7/11/2023,Canberra,3,6,Cambridge Rules,60.5,70.573659348,7,Pierre Boudvillain,7.0,N J Osborne,1,17.0,1.0,1000,5,15.0,5,54.27500052,0
7/11/2023,Canberra,3,7,Tiz War Bro,58.0,52.41907131,3,Holly Durnan,4.599999905,P J Facoory,0,137.0,6.0,1000,7,45.0,6,37.97500105,0
7/11/2023,Canberra,3,8,Artiebett,59.5,55.50000013,2,Billy Owen,3.599999905,C Karakatsanis,0,123.0,4.0,1000,4,3.0,1,66.4,0
7/11/2023,Canberra,3,9,Lucky Champion,56.5,67.02678573,6,Ms K Nisbet,71.0,J Rolfe,1,31.0,4.0,1000,8,41.0,7,36.5,0
7/11/2023,Canberra,4,1,Departing Bullet,62.5,70.39999996,1,Ellen Hennessy,6.5,P Niceforo,15,9.0,2.0,1600,7,71.0,5,73.13749984,0
7/11/2023,Canberra,4,2,Offspring,62.0,69.38125033,5,Nick Heywood,2.0,K R Dryden,4,18.0,4.0,1600,4,13.0,1,80.3,0
7/11/2023,Canberra,4,3,Stratum Pride,61.5,67.31874984,2,Jack Martin,3.799999952,K R Dryden,2,18.0,7.0,1600,5,21.0,4,74.39999992,0
7/11/2023,Canberra,4,4,Shaddy,60.5,72.61785724,3,Pierre Boudvillain,18.0,Anthony Warren,6,32.0,4.0,1600,6,34.0,2,77.20937496,0
7/11/2023,Canberra,4,6,Gwennybegg,55.0,75.352150812,4,P Zerafa,41.0,G Boucher,1,17.0,2.0,1600,8,50.0,6,60.77812434,0
7/11/2023,Canberra,4,8,Latin Lyric,55.0,70.49999984,6,M A Cahill,5.5,Craig Carmody,4,36.0,6.0,1600,6,38.0,3,71.09062516,0
7/11/2023,Canberra,5,1,Contanti,59.0,65.6458329,2,Nick Heywood,6.5,Geoffrey Crothers,0,56.0,6.0,1300,5,11.0,6,68.4000002,0
7/11/2023,Canberra,5,2,Where Is Ken,56.5,68.3,4,Jake Barrett,6.0,B Joseph & P & M Jones,1,15.0,1.0,1300,4,5.0,3,68.93846159,0
7/11/2023,Canberra,5,3,Raider Eightyeight,57.0,62.75000022,1,Jack Martin,8.0,J M Cleary,2,9.0,9.0,1300,4,10.0,7,60.87692288,0
7/11/2023,Canberra,5,4,Breakaway Week,56.5,70.61249997,7,James Innes,3.799999952,K R Dryden,3,18.0,2.0,1300,5,13.0,5,67.03461549,0
7/11/2023,Canberra,5,5,Dorami,56.5,62.93333333,5,B P Ward,9.0,N F Gardner,2,18.0,7.0,1300,4,8.0,1,71.9,0
7/11/2023,Canberra,5,8,Miss Givings,52.0,74.8,6,Emma Ly,13.0,Michelle Ritchie,9,51.0,1.0,1300,5,14.0,4,63.85769251,0
7/11/2023,Canberra,5,9,Prometio Mas,55.0,68.94999989,3,D R Beasley,3.299999952,K R Dryden,9,18.0,3.0,1300,5,18.0,2,68.58461538,0
7/11/2023,Canberra,6,1,County Kilkenny,59.0,66.89615385,5,D R Beasley,2.25,T P Donnelly,3,15.0,3.0,1600,4,5.0,4,67.74999996,0
7/11/2023,Canberra,6,2,Ferrari Man,59.0,63.403125,7,B P Ward,6.0,A D Bourke,4,9.0,4.0,1600,4,16.0,1,70.5,0
7/11/2023,Canberra,6,4,Jimmy Nails,59.0,68.55,2,Nick Heywood,3.799999952,K R Dryden,4,18.0,3.0,1600,4,5.0,2,69.46874996,0
7/11/2023,Canberra,6,5,Coupla Days,57.0,67.81366795,3,Jack Martin,15.0,John Nisbet,4,10.0,2.0,1600,5,20.0,7,57.38437533,0
7/11/2023,Canberra,6,7,Ahead Of The Game,55.0,61.39999983,4,Ellen Hennessy,7.5,Matthew Smith,4,10.0,5.0,1600,4,11.0,3,65.92499998,0
7/11/2023,Canberra,6,8,Ample Time,55.0,59.3642859,1,Damon Budler,12.0,Matthew Smith,1,11.0,7.0,1600,4,1.0,5,61.284375,0
7/11/2023,Canberra,6,9,Firealarm,55.0,58.02499963,8,James Innes,51.0,G Portelli,3,11.0,10.0,1600,3,3.0,6,60.425,0
7/11/2023,Canberra,6,10,Little Complicated,55.0,60.17739744,6,Ms K Nisbet,31.0,J Rolfe,5,9.0,5.0,1600,4,22.0,8,49.76875033,0
7/11/2023,Canberra,7,1,Galaxy Reign,59.0,57.2125,7,Ellen Hennessy,12.0,R Cole,0,123.0,8.0,1300,5,12.0,4,60.56538441,0
7/11/2023,Canberra,7,2,Keynes Time,59.0,49.31428571,3,Damon Budler,2.700000048,G P Vella,4,18.0,6.0,1300,5,18.0,1,66.7,0
7/11/2023,Canberra,7,5,Yourawizard,59.0,41.2083329,2,Jack Martin,31.0,Cindy Browne,1,38.0,10.0,1300,5,1.0,7,54.6423081,0
7/11/2023,Canberra,7,6,Gatchan,57.0,73.05517523,6,B P Ward,31.0,N F Gardner,0,236.0,0.0,1300,4,7.0,3,63.83076918,0
7/11/2023,Canberra,7,7,Hedwig,57.0,55.05357105,1,Ms K Nisbet,4.800000191,Martin Guenther,5,18.0,5.0,1300,4,7.0,8,51.35,0
7/11/2023,Canberra,7,8,Hotlips Houlihan,55.5,51.70416689,5,Jake Barrett,3.799999952,Shari-Lea Hitchcock,1,17.0,9.0,1300,5,11.0,5,57.55384615,0
7/11/2023,Canberra,7,9,Toes In The Water,53.0,54.7,9,Ms C Keatings,9.0,N J Olive,1,15.0,6.0,1300,3,1.0,2,61.05384614,0
7/11/2023,Canberra,7,10,White Tights,55.5,34.87499948,4,J Mallyon,21.0,P J Facoory,1,29.0,9.0,1300,3,1.0,6,54.59230749,0
7/11/2023,Canberra,8,1,Rathlin,59.5,60.40967674,2,Ms K Nisbet,10.0,Matthew Kelley,3,20.0,9.0,1300,6,36.0,1,82.2,0
7/11/2023,Canberra,8,2,Deep Snow,58.5,62.84166645,1,Ellen Hennessy,26.0,Becky Wheeler,1,18.0,9.0,1300,5,15.0,4,78.43846159,0
7/11/2023,Canberra,8,4,Trooper Knuckle,57.5,80.421875,5,James Innes,2.450000048,K R Dryden,9,18.0,3.0,1300,6,19.0,4,77.63846159,0
7/11/2023,Canberra,8,5,Vella Magic,57.5,78.6,4,Damon Budler,3.0,G P Vella,4,18.0,1.0,1300,6,11.0,3,79.33076918,0
7/11/2023,Canberra,8,7,Narito,55.5,73.68749978,8,B P Ward,17.0,T Sergi,5,45.0,6.0,1300,5,12.0,7,72.23076913,0
7/11/2023,Canberra,8,8,Zelago,54.0,69.22500026,7,Jake Barrett,14.0,B Joseph & P & M Jones,4,9.0,7.0,1300,7,51.0,8,67.01153866,0
7/11/2023,Canberra,8,9,Frisson,55.0,77.8,3,M A Cahill,6.5,G G Kirkup,1,8.0,1.0,1300,6,35.0,6,75.63846159,0
7/11/2023,Canberra,8,10,Chairman's List,53.0,70.63928609,6,Ms C Keatings,21.0,R Cole,2,26.0,8.0,1300,7,31.0,2,76.78846154,0
7/11/2023,Canberra,9,1,Code In Time,58.0,-1.0,3,Ellen Hennessy,2.0,Annabel Neasham,0,1095.0,-1.0,1000,3,0.0,2,71.075,1
7/11/2023,Canberra,9,2,Vaderzan,58.0,65.69405944,7,Nick Heywood,2.099999905,K R Dryden,7,18.999999999999996,3.0,1000,4,10.0,1,75.2,0
7/11/2023,Canberra,9,4,Allegro Miss,56.0,-1.0,5,Ms K Nisbet,41.0,C Karakatsanis,0,1095.0,-1.0,1000,3,0.0,5,61.49999974,1
7/11/2023,Canberra,9,5,Artic Panther,56.0,49.15833333,1,James Innes,31.0,G Portelli,2,23.0,6.0,1000,3,2.0000000000000018,6,57.1,0
7/11/2023,Canberra,9,7,Frosty Jo,52.0,-1.0,4,Ms C Ferris,20.0,G Portelli,0,1095.0,-1.0,1000,3,0.0,4,58.57499948,1
7/11/2023,Canberra,9,9,Tolima,54.5,58.81785724,6,Jake Barrett,11.0,B Joseph & P & M Jones,1,36.0,5.0,1000,4,6.0,3,61.95000013,0
7/11/2023,Canberra,9,12,Litvyak,55.5,27.84999948,2,Damon Budler,51.0,D J Rolfe,4,9.0,11.0,1000,4,6.0,7,45.15000052,0
7/11/2023,Eagle Farm,1,1,A Dime Approach,57.5,70.58333362,11,Ms G Cartwright,21.0,Chris Anderson,4,13.0,4.0,1840,4,8.0,7,68.05000014,0
7/11/2023,Eagle Farm,1,3,Octavio,57.5,72.33719496,2,Damien Thornton,4.400000095,C J Waller,3,6.0,4.0,1840,4,6.0,1,77.2,0
7/11/2023,Eagle Farm,1,5,Royal Court,57.5,64.45,4,Dale Smith,101.0,Ms W Bannerot,5,17.0,3.0,1840,5,16.0,5,71.34999986,0
7/11/2023,Eagle Farm,1,6,Space Journey,57.5,66.45,1,Kyle Wilson-Taylor,21.0,Jesse Townsend,8,12.0,2.0,1840,4,10.0,8,67.15000029,0
7/11/2023,Eagle Farm,1,7,United Front,57.5,73.55833341,3,Martin Harley,3.599999905,K M Schweida,5,13.0,3.0,1840,4,8.0,2,76.74999998,0
7/11/2023,Eagle Farm,1,8,Exposition,56.0,71.96666686,5,Ryan Maloney,4.400000095,C J Waller,1,20.0,5.0,1840,3,5.0,9,61.0,0
7/11/2023,Eagle Farm,1,9,Cassie's Girl,55.5,57.20000014,9,S Cormack,151.0,Ms L Paton,15,12.0,7.0,1840,6,23.0,11,55.64999971,0
7/11/2023,Eagle Farm,1,10,Duma,53.5,73.1222223,10,Ceejay Graham,8.0,Billy Healey,4,13.0,2.0,1840,5,12.0,4,68.44999993,0
7/11/2023,Eagle Farm,1,11,Kalends,55.5,71.640625,12,Angela Jones,5.5,T J Gollan,5,18.0,2.0,1840,4,9.0,3,73.04999993,0
7/11/2023,Eagle Farm,1,12,Charpat,51.0,39.53571578,6,Melea Castle,201.0,C A Cousins,2,9.0,11.0,1840,3,2.0000000000000018,12,48.0,0
7/11/2023,Eagle Farm,1,13,How Ya Been Anyway,57.5,64.80625008,8,Jaden Lloyd,16.0,P P Jenkins,2,11.0,5.0,1840,5,5.0,6,70.30000014,0
7/11/2023,Eagle Farm,1,14,Bramble Bay,57.5,62.016141786,7,N Thomas,201.0,J E Murdoch,2,10.0,6.0,1840,4,20.0,10,58.90000029,0
7/11/2023,Eagle Farm,2,2,Whodat,57.5,83.7,6,R Dolan,5.0,M J Dunn,5,17.0,1.0,1840,6,21.0,5,76.95,0
7/11/2023,Eagle Farm,2,4,Coup De Tonnerre,56.5,77.59444444,5,Ryan Maloney,7.0,T J Gollan,7,23.0,2.0,1840,6,34.0,2,83.34999993,0
7/11/2023,Eagle Farm,2,5,Jakkalberry Finn,56.5,74.480218222,3,S Cormack,51.0,Donald Baker,11,10.0,3.0,1840,7,26.0,6,73.15,0
7/11/2023,Eagle Farm,2,7,Sunset Soiree,55.5,86.9,2,Angela Jones,1.700000048,T J Gollan,7,17.0,1.0,1840,4,11.0,1,88.1,0
7/11/2023,Eagle Farm,2,9,December Diamond,54.0,72.85833341,1,Jaden Lloyd,26.0,P P Jenkins,6,23.0,7.0,1840,6,20.0,4,74.15,0
7/11/2023,Eagle Farm,2,11,The Love Rocket,52.0,82.99444444,4,Taylor Marshall,5.5,Jason Edwards,8,9.0,2.0,1840,6,29.0,3,75.40000014,0
7/11/2023,Eagle Farm,3,1,Mishani Raider,57.0,69.75833355,4,B Wheeler,21.0,L G Ross,0,234.0,11.0,1000,3,9.0,10,39.27499895,0
7/11/2023,Eagle Farm,3,2,Risky Investment,59.0,63.1125,8,Ryan Maloney,41.0,Ryan Tyrell,0,311.0,4.0,1000,3,4.0,3,73.32500013,0
7/11/2023,Eagle Farm,3,4,Cunnamulla Fella,58.0,69.9,5,Martin Harley,10.0,R L Heathcote,2,34.0,1.0,1000,3,2.0000000000000018,2,76.1,0
7/11/2023,Eagle Farm,3,5,She's A Rogue,58.0,73.37500026,9,R Dolan,4.400000095,Chris Munce,0,158.0,3.0,1000,3,8.0,4,72.25000007,0
7/11/2023,Eagle Farm,3,6,Town Crier,58.0,83.5,6,Boris Thornton,2.599999905,S O'Dea & M Hoysted,0,132.0,1.0,1000,3,1.0,5,69.225,0
7/11/2023,Eagle Farm,3,7,Hayai Uma,57.5,75.3,1,Taylor Marshall,21.0,P W Webster,4,18.0,1.0,1000,3,7.0,9,59.74999948,0
7/11/2023,Eagle Farm,3,8,Femme Fatale,55.0,67.82499974,10,Ceejay Graham,4.800000191,K M Schweida,0,129.0,5.0,1000,3,3.0,1,73.7,0
7/11/2023,Eagle Farm,3,12,Mishani Mystique,54.5,60.67093084,2,S T Collett,51.0,L G Ross,1,18.0,6.0,1000,3,14.0,8,57.34999948,0
7/11/2023,Eagle Farm,3,14,Boom Boom Bella,53.5,68.4,7,Angela Jones,17.0,T J Gollan,3,17.0,1.0,1000,3,4.0,7,65.35000026,0
7/11/2023,Eagle Farm,3,15,Beauline,53.0,68.30000052,3,Damien Thornton,11.0,C J Waller,4,13.0,6.0,1000,3,5.0,6,65.225,0
7/11/2023,Eagle Farm,4,3,Lightfast,58.5,80.44230769,6,Angela Jones,41.0,P W Webster,0,185.0,2.0,1000,5,15.0,8,60.82499948,0
7/11/2023,Eagle Farm,4,4,El Padrino,58.5,81.95,2,Kyle Wilson-Taylor,6.5,Adam Campton,1,12.0,2.0,1000,4,13.0,5,79.79999974,0
7/11/2023,Eagle Farm,4,5,Carribean King,58.0,84.83809523,7,Ryan Maloney,8.5,S W Kendrick,0,123.0,2.0,1000,5,23.0,7,67.57500052,0
7/11/2023,Eagle Farm,4,6,Deb's Ellie,54.5,64.2541671,5,Olivia Webb,7.5,M A Kropp,0,101.0,11.0,1000,4,17.0,4,78.52499987,0
7/11/2023,Eagle Farm,4,7,Deep Rouge,57.5,81.22962968,3,Damien Thornton,2.5,B J Lockwood,0,80.0,4.0,1000,6,16.0,1,91.1,0
7/11/2023,Eagle Farm,4,8,Serigala,57.5,75.2875,1,R Dolan,14.0,T D Cowan,3,17.0,9.0,1000,4,16.0,6,78.725,0
7/11/2023,Eagle Farm,4,9,Burning Bell,57.0,70.96249978,4,Martin Harley,5.0,A J & T Edmonds,0,479.0,10.0,1000,5,6.0,3,81.62500013,0
7/11/2023,Eagle Farm,4,10,Titans,57.0,84.44999997,8,J Byrne,10.0,R Severino,3,20.0,2.0,1000,5,21.0,2,86.29999993,0
7/11/2023,Eagle Farm,5,1,Better Be Nordy,57.5,77.56249978,3,R Dolan,6.0,R L Heathcote,0,104.0,5.0,1200,4,5.0,1,76.7,0
7/11/2023,Eagle Farm,5,5,Caspernova,56.0,-1.0,2,Taylor Marshall,21.0,R L Heathcote,0,1095.0,-1.0,1200,3,0.0,2,74.81249997,1
7/11/2023,Eagle Farm,5,8,Ashilla,55.5,77.90833333,5,N Thomas,10.0,Belinda Mair,2,16.0,2.0,1200,4,7.0,4,67.07916667,0
7/11/2023,Eagle Farm,5,9,Ever So Clever,55.5,69.95000026,4,Damien Thornton,15.0,T J Gollan,2,13.0,4.0,1200,4,5.0,5,66.85000022,0
7/11/2023,Eagle Farm,5,11,Miss Bacall,55.5,69.40416689,6,Jaden Lloyd,21.0,P P Jenkins,1,37.0,5.0,1200,5,5.0,6,64.09999956,0
7/11/2023,Eagle Farm,5,12,Flying D'amore,52.0,-1.0,8,B Wheeler,1.899999976,Annabel Neasham,0,1095.0,-1.0,1200,3,0.0,3,67.48750022,1
7/11/2023,Eagle Farm,5,13,Guchi Diva,52.0,65.65185224,9,Ceejay Graham,18.0,Desleigh Forster,2,20.0,8.0,1200,3,5.0,9,53.50833377,0
7/11/2023,Eagle Farm,5,14,Hearts Are Racing,54.0,73.275,7,Angela Jones,7.5,T J Gollan,1,25.0,2.0,1200,3,2.0000000000000018,8,55.33749913,0
7/11/2023,Eagle Farm,5,16,Casanova Man,57.5,55.42083355,10,Dale Smith,26.0,S P Ryan,0,168.0,4.0,1200,4,2.0000000000000018,7,64.55416623,0
7/11/2023,Eagle Farm,5,19,La Bella Diva,55.5,67.125,1,Justin P Stanley,20.0,P J Wallace,0,129.0,7.0,1200,4,1.0,10,53.55833421,0
7/11/2023,Eagle Farm,6,1,Motion Legend,58.0,80.2,3,Jake Molloy,10.0,Jack Bruce,6,16.0,1.0,1600,4,12.0,6,78.41562484,0
7/11/2023,Eagle Farm,6,2,Lucky Exchange,60.5,73.8027777,9,M Rodd,21.0,William Kropp,7,13.0,6.0,1600,5,19.0,5,81.79062516,0
7/11/2023,Eagle Farm,6,3,My Pins,58.0,78.56875008,11,Ceejay Graham,5.5,S B Laming,2,24.0,3.0,1600,5,12.0,7,77.55624984,0
7/11/2023,Eagle Farm,6,4,Moktaffy,58.5,74.43571438,8,Martin Harley,8.0,C J Waller,2,17.0,7.0,1600,6,29.0,8,75.72187533,0
7/11/2023,Eagle Farm,6,5,Contrition,58.0,73.72812508,2,S T Collett,41.0,P P Jenkins,1,16.0,6.0,1600,7,33.0,9,75.14999967,0
7/11/2023,Eagle Farm,6,7,Binding,55.5,77.025,5,B Wheeler,3.599999905,D L Freedman,1,17.0,6.0,1600,4,16.0,2,80.88437498,0
7/11/2023,Eagle Farm,6,8,Sea Ripple,57.5,74.06153856,4,R Dolan,7.5,Chris Munce,3,24.0,13.0,1600,5,15.0,1,83.0,0
7/11/2023,Eagle Farm,6,9,Tairua,57.5,71.69687516,7,Jake Bayliss,31.0,P P Jenkins,4,24.0,9.0,1600,6,15.0,4,79.73437504,0
7/11/2023,Eagle Farm,6,11,Happisburgh,56.5,81.6,6,Jaden Lloyd,6.0,B J Lockwood,11,12.0,1.0,1600,6,20.0,3,81.16874996,0
7/11/2023,Eagle Farm,6,12,Lesmurdie,56.5,65.03333372,1,Kyle Wilson-Taylor,81.0,Adam Campton,2,12.0,7.0,1600,8,20.0,11,71.19999984,0
7/11/2023,Eagle Farm,6,15,Bella Tivaci,54.5,76.77647058,10,Damien Thornton,9.0,C J Waller,5,20.0,2.0,1600,4,14.0,10,71.83437516,0
7/11/2023,Eagle Farm,7,1,Russian Sub,59.0,78.28461538,1,Justin P Stanley,11.0,H R Richardson,5,10.0,2.0,1400,4,12.0,7,69.78928534,0
7/11/2023,Eagle Farm,7,2,Crazy Brave,56.5,75.2037039,4,B Wheeler,8.5,Annabel Neasham,2,20.0,3.0,1400,4,6.0,5,70.34285714,0
7/11/2023,Eagle Farm,7,4,Warby,58.5,73.50416656,2,Ryan Maloney,2.700000048,T J Gollan,1,13.0,4.0,1400,4,9.0,1,79.8,0
7/11/2023,Eagle Farm,7,5,Brasco,57.5,73.67500011,6,Damien Thornton,26.0,C J Waller,4,13.0,5.0,1400,4,7.0,8,68.39285696,0
7/11/2023,Eagle Farm,7,7,Paris Avenue,56.5,63.05416645,3,Boris Thornton,15.0,S O'Dea & M Hoysted,2,13.0,8.0,1400,4,7.0,9,62.48571429,0
7/11/2023,Eagle Farm,7,8,Winsome Star,56.5,78.00357143,5,Jaden Lloyd,3.599999905,J G Symons & S Laxon,2,13.0,2.0,1400,3,3.0,3,75.84285705,0
7/11/2023,Eagle Farm,7,9,Jovita,56.0,75.62499995,10,Taylor Marshall,16.0,D L Freedman,3,13.0,2.0,1400,4,5.0,2,77.21071426,0
7/11/2023,Eagle Farm,7,10,Old Song,56.0,75.92105231,7,S Cormack,19.0,Ms P Barron,0,199.0,11.0,1400,4,4.0,4,73.28214295,0
7/11/2023,Eagle Farm,7,11,West Cork,56.0,75.71249999,9,J Byrne,9.0,Mitch Faulkner,0,76.0,3.0,1400,4,8.0,6,69.35357105,0
7/11/2023,Eagle Farm,7,14,More Max,51.0,71.9,8,Melea Castle,81.0,Linda Gersekowski,5,12.0,1.0,1400,5,29.0,10,42.56785789,0
7/11/2023,Eagle Farm,8,1,Lately,60.5,78.9,4,Boris Thornton,17.0,D L Freedman,6,16.0,1.0,2418,5,14.0,14,49.45000114,0
7/11/2023,Eagle Farm,8,2,Unzaga,57.5,78.1,6,Ceejay Graham,13.0,A J & T Edmonds,6,10.0,1.0,2418,5,18.0,9,68.5,0
7/11/2023,Eagle Farm,8,3,Viadelamore,56.5,60.45000029,2,B Wheeler,31.0,P L Shailer,11,12.0,7.0,2418,5,20.0,10,66.49999971,0
7/11/2023,Eagle Farm,8,4,A Deel Of Humour,58.0,78.55000029,10,J Byrne,15.0,Michael Morrison,10,10.0,6.0,2418,6,22.0,8,69.35000029,0
7/11/2023,Eagle Farm,8,5,Endless Mystery,57.5,77.15,1,S T Collett,61.0,J L Johnston,5,16.0,6.0,2418,7,30.0,7,70.89999986,0
7/11/2023,Eagle Farm,8,6,Kureder,57.5,78.4,14,Martin Harley,3.200000048,C J Waller,5,27.0,2.0,2418,4,10.0,1,79.0,0
7/11/2023,Eagle Farm,8,7,Enunciation,57.0,74.2,13,Jaden Lloyd,26.0,K M Schweida,11,17.0,1.0,2418,5,26.0,5,72.74999986,0
7/11/2023,Eagle Farm,8,8,Skylon,56.5,77.1,9,Jake Bayliss,18.0,C J Waller,5,27.0,1.0,2418,4,11.0,2,76.10000004,0
7/11/2023,Eagle Farm,8,9,Classic Deel,56.0,81.5,3,Ryan Maloney,2.700000048,K A Lees,8,13.0,3.0,2418,5,19.0,3,75.55,0
7/11/2023,Eagle Farm,8,10,I Prefer Minties,55.5,76.01515166,8,Angela Jones,16.0,T J Gollan,5,17.0,6.0,2418,5,10.0,11,64.80000057,0
7/11/2023,Eagle Farm,8,13,Only Love,54.5,73.94999986,12,Kyle Wilson-Taylor,12.0,C J Waller,7,27.0,8.0,2418,4,7.0,6,70.6,0
7/11/2023,Eagle Farm,8,14,Sir Zino,54.5,70.89999986,7,R Dolan,26.0,C J Waller,7,10.0,4.0,2418,4,11.0,12,54.55000029,0
7/11/2023,Eagle Farm,8,15,Delaney's Girl,54.0,70.2,5,J L Taylor,101.0,M A Kropp,11,10.0,2.0,2418,5,29.0,4,71.7,0
7/11/2023,Eagle Farm,8,18,Mt Mort Shark,52.5,61.19999971,11,Olivia Webb,151.0,M A Kropp,8,10.0,7.0,2418,6,34.0,13,44.25,0
7/11/2023,Eagle Farm,9,1,Richon,58.5,85.6,9,B Wheeler,1.700000048,Peter Robl,1,20.0,1.0,1200,4,10.0,1,87.1,0
7/11/2023,Eagle Farm,9,3,Mob Buster,60.0,78.11250016,8,Boris Thornton,21.0,Gary Doughty,5,17.0,7.0,1200,6,24.0,5,83.71666667,0
7/11/2023,Eagle Farm,9,4,Fastconi,58.0,77.4642859,10,Jake Bayliss,31.0,Natalie McCall,8,17.0,10.0,1200,6,38.0,9,77.30416689,0
7/11/2023,Eagle Farm,9,5,Mocambo,57.0,82.1,4,Justin P Stanley,61.0,M J Lakey,0,685.0,1.0,1200,7,27.0,8,77.87916667,0
7/11/2023,Eagle Farm,9,7,Light Of Boom,56.5,77.27500011,6,Angela Jones,10.0,Adam Campton,3,17.0,7.0,1200,5,21.0,3,82.74999989,0
7/11/2023,Eagle Farm,9,8,Hidden Eyes,56.0,80.59523822,11,Martin Harley,17.0,Donald Baker,4,17.0,3.0,1200,7,35.0,11,69.51666623,0
7/11/2023,Eagle Farm,9,9,Iring,55.5,80.49166678,2,S Cormack,15.0,Ms P Barron,8,24.0,7.0,1200,5,28.0,2,83.09583336,0
7/11/2023,Eagle Farm,9,11,Bundyandcoke,55.0,80.97857143,3,J L Taylor,16.0,Alan Robinson,0,223.0,4.0,1200,6,28.0,7,77.88333344,0
7/11/2023,Eagle Farm,9,12,Tranquil Bay,55.0,80.34642867,1,Taylor Marshall,7.0,R L Heathcote,5,13.0,4.0,1200,5,22.0,6,79.48750022,0
7/11/2023,Eagle Farm,9,14,Mishani Fraudster,54.0,76.30833333,5,S T Collett,21.0,L G Ross,10,24.0,2.0,1200,6,48.0,10,73.6458329,0
7/11/2023,Eagle Farm,9,15,Jimmy's Dream,54.0,76.34615344,7,Kyle Wilson-Taylor,31.0,S O'Dea & M Hoysted,3,24.0,15.0,1200,6,21.0,4,80.52083344,0
7/11/2023,Echuca,1,1,Ocean Raider,71.5,57.96438348,4,W Gordon,1.700000048,R Griffiths & M De Kock,8,8.0,5.0,1600,5,23.0,2,80.984375,0
7/11/2023,Echuca,1,2,Tutankhamun,71.5,63.30000014,7,T Ryan,12.0,Rhys Archard,8,21.0,4.0,1600,5,24.0,8,57.09375066,0
7/11/2023,Echuca,1,3,Capablanca,71.0,63.5,3,A N Kuru,9.0,Paul & Tracey Templeton,1,21.0,1.0,1600,4,5.0,6,71.81874934,0
7/11/2023,Echuca,1,4,Lottaroc,69.5,61.04999998,6,Campbell Rawiller,4.400000095,D M Noonan,2,10.0,2.0,1600,5,14.0,1,85.4,0
7/11/2023,Echuca,1,5,Vancouver Khan,69.0,56.70625,1,Lee Horner,17.0,B A Charry,3,17.0,10.0,1600,5,13.0,5,71.59374967,0
7/11/2023,Echuca,1,6,Kia Hohe,68.0,59.952876836,5,Mr N Newton,26.0,Micheal Newton,5,17.0,3.0,1600,6,25.0,4,70.79374967,0
7/11/2023,Echuca,1,7,Starboard Light,68.0,61.45000029,2,Chris Mc Carthy,16.0,Mitchell Freedman,5,24.0,9.0,1600,5,13.0,7,64.77812467,0
7/11/2023,Echuca,1,8,Sir William Bruce,67.5,56.00000029,8,R O'Sullivan,41.0,J D Pearson,9,7.0,7.0,1600,6,22.0,3,71.25312467,0
7/11/2023,Echuca,2,1,Botti,70.5,63.05000029,5,Lee Horner,4.400000095,Patrick Payne,8,13.0,9.0,3200,8,49.0,2,82.6,0
7/11/2023,Echuca,2,2,Royal Crown,69.0,68.10000014,4,W Gordon,3.0,M C Kent,1,24.0,7.0,3200,7,38.0,8,66.10000029,0
7/11/2023,Echuca,2,4,San Remo,68.0,51.05000057,8,R O'Sullivan,18.0,Dane Smith,1,16.0,10.0,3200,10,84.0,1,82.1,0
7/11/2023,Echuca,2,5,Da Deputy,66.0,55.95000029,7,D M Parker,18.0,D M Noonan,2,24.0,7.0,3200,9,38.0,4,76.60000014,0
7/11/2023,Echuca,2,6,Twin Spinner,65.5,49.49999971,6,Chris Mc Carthy,26.0,Patrick Payne,2,11.0,8.0,3200,9,51.0,6,69.74999986,0
7/11/2023,Echuca,2,7,Bold Jakkal,65.0,66.20000007,9,A N Kuru,2.700000048,Patrick Payne,7,7.0,2.0,3200,5,10.0,3,77.60000004,0
7/11/2023,Echuca,2,9,Pierro Rosso,65.0,53.79999971,1,Campbell Rawiller,18.0,Logan McGill,12,11.0,7.0,3200,6,34.0,5,70.40000029,0
